date,final.output.concentrate_ag,final.output.concentrate_pb,final.output.concentrate_sol,final.output.concentrate_au,final.output.recovery,final.output.tail_ag,final.output.tail_pb,final.output.tail_sol,final.output.tail_au,primary_cleaner.input.sulfate,primary_cleaner.input.depressant,primary_cleaner.input.feed_size,primary_cleaner.input.xanthate,primary_cleaner.output.concentrate_ag,primary_cleaner.output.concentrate_pb,primary_cleaner.output.concentrate_sol,primary_cleaner.output.concentrate_au,primary_cleaner.output.tail_ag,primary_cleaner.output.tail_pb,primary_cleaner.output.tail_sol,primary_cleaner.output.tail_au,primary_cleaner.state.floatbank8_a_air,primary_cleaner.state.floatbank8_a_level,primary_cleaner.state.floatbank8_b_air,primary_cleaner.state.floatbank8_b_level,primary_cleaner.state.floatbank8_c_air,primary_cleaner.state.floatbank8_c_level,primary_cleaner.state.floatbank8_d_air,primary_cleaner.state.floatbank8_d_level,rougher.calculation.sulfate_to_au_concentrate,rougher.calculation.floatbank10_sulfate_to_au_feed,rougher.calculation.floatbank11_sulfate_to_au_feed,rougher.calculation.au_pb_ratio,rougher.input.feed_ag,rougher.input.feed_pb,rougher.input.feed_rate,rougher.input.feed_size,rougher.input.feed_sol,rougher.input.feed_au,rougher.input.floatbank10_sulfate,rougher.input.floatbank10_xanthate,rougher.input.floatbank11_sulfate,rougher.input.floatbank11_xanthate,rougher.output.concentrate_ag,rougher.output.concentrate_pb,rougher.output.concentrate_sol,rougher.output.concentrate_au,rougher.output.recovery,rougher.output.tail_ag,rougher.output.tail_pb,rougher.output.tail_sol,rougher.output.tail_au,rougher.state.floatbank10_a_air,rougher.state.floatbank10_a_level,rougher.state.floatbank10_b_air,rougher.state.floatbank10_b_level,rougher.state.floatbank10_c_air,rougher.state.floatbank10_c_level,rougher.state.floatbank10_d_air,rougher.state.floatbank10_d_level,rougher.state.floatbank10_e_air,rougher.state.floatbank10_e_level,rougher.state.floatbank10_f_air,rougher.state.floatbank10_f_level,secondary_cleaner.output.tail_ag,secondary_cleaner.output.tail_pb,secondary_cleaner.output.tail_sol,secondary_cleaner.output.tail_au,secondary_cleaner.state.floatbank2_a_air,secondary_cleaner.state.floatbank2_a_level,secondary_cleaner.state.floatbank2_b_air,secondary_cleaner.state.floatbank2_b_level,secondary_cleaner.state.floatbank3_a_air,secondary_cleaner.state.floatbank3_a_level,secondary_cleaner.state.floatbank3_b_air,secondary_cleaner.state.floatbank3_b_level,secondary_cleaner.state.floatbank4_a_air,secondary_cleaner.state.floatbank4_a_level,secondary_cleaner.state.floatbank4_b_air,secondary_cleaner.state.floatbank4_b_level,secondary_cleaner.state.floatbank5_a_air,secondary_cleaner.state.floatbank5_a_level,secondary_cleaner.state.floatbank5_b_air,secondary_cleaner.state.floatbank5_b_level,secondary_cleaner.state.floatbank6_a_air,secondary_cleaner.state.floatbank6_a_level
2/11/2016 17:00,8.527632293,10.7387656,5.97125401,36.69368253,67.21313691,10.5952766,1.356394327,16.44414428,2.412531468,121.8137039,9.024138338,8.239999771,1.583183849,11.20257611,7.954051424,14.64357389,29.96699815,13.49637811,1.975495454,7.034156474,2.543861734,1803.383779,-350.6083175,1800.874637,-349.6821164,1801.789288,-350.6690243,1459.040338,-350.206083,42519.44529,2699.122465,2699.140017,2.436963311,7.936794111,2.660793707,498.3462997,54.72838637,34.55872706,6.484256643,9.232345611,6.949693808,9.218669155,6.942286772,11.07347175,7.943172344,24.13353606,17.81860989,82.1671497,5.377792139,0.68138666,19.62276911,1.649562068,1002.633109,-500.0889707,1651.734812,-450.0918443,1600.723941,-448.6628512,1602.414292,-450.457675,1499.628796,-449.6200639,1499.768841,-449.3089681,10.660725,4.420522921,8.701068184,2.838901456,31.99152684,-400.3250616,31.00008171,-399.4638187,29.05391273,-400.6509147,28.9970721,-400.5931502,25.00488392,-400.2907778,21.03428061,-400.1081727,23.03308072,-399.3402071,21.0144539,-399.8895304,29.97090642,-399.4417988
2/11/2016 18:00,8.997989059,11.20030555,5.579337622,35.99930032,65.01350861,10.70000931,1.303540992,15.32246233,2.371969615,114.6183253,9.024030572,8.239999771,1.610166202,11.22888457,7.998961196,14.56701127,29.6661187,13.25846263,1.830118066,6.849905079,2.528274349,1802.717131,-350.3408481,1797.475606,-349.3891552,1799.292005,-350.0333534,1479.209112,-350.0973199,42832.91603,2704.923617,2702.658683,2.541335066,7.666587448,2.376753905,497.8889082,53.7055728,34.08436381,6.040128043,8.589680112,6.472599733,8.592584865,6.478737569,11.04982719,7.957667572,24.12096427,17.93982333,80.33461157,5.402286558,0.619146591,18.93266492,1.628207729,999.9632995,-500.1296798,1649.779434,-449.3918528,1599.52065,-448.1439711,1592.758329,-449.9002466,1499.718662,-449.109134,1499.950001,-451.7403253,10.60988346,4.35514335,8.369689001,2.845795619,32.03000689,-399.7948087,30.98430262,-400.1873369,29.05855356,-400.6021223,29.02606447,-400.0586823,25.02080373,-399.372487,20.97769506,-400.2850025,22.98110781,-400.6946851,21.00408996,-399.6510411,30.00837207,-400.3765135
2/11/2016 19:00,8.924727836,10.97422714,5.175198143,35.47459488,64.44716572,10.50985327,1.106282769,15.236546,2.25350854,106.3410628,9.023922807,8.239999771,1.584256296,11.1144123,8.037053593,14.28708216,29.94019154,13.6340437,1.912836847,6.346673827,2.685633705,1801.501294,-350.4441618,1802.23274,-349.7617852,1799.50021,-349.7642943,1476.163942,-349.9704975,43702.12931,2695.985917,2701.913365,2.655605883,7.384295762,2.140362352,502.9853893,53.47574153,34.01053642,5.683958852,8.11597968,6.130985368,8.127103233,6.126786524,10.92763359,7.730459876,24.12256418,18.03235063,80.31554421,5.187044891,0.581970113,19.15860245,1.498124198,996.8107369,-500.2991167,1649.09416,-449.6479601,1599.538709,-451.9860711,1603.958612,-449.6775522,1499.196527,-450.959499,1499.152333,-448.6539534,10.63620487,4.244981709,8.064601701,2.844392339,32.05762935,-399.6881814,30.93235634,-400.0939418,28.97897135,-400.3175882,28.96085018,-400.1377221,24.98728029,-400.3328474,20.92215681,-399.5165778,22.92241175,-400.2814024,20.95179364,-400.4889864,30.02048416,-400.1867266
2/11/2016 20:00,8.536475715,11.10002054,4.378255947,36.37950711,66.19661104,10.5475748,1.063804471,14.84719823,2.269794179,104.2859521,9.023815042,8.239999771,1.516179576,10.80747379,7.861461546,13.88695993,30.55294913,14.21763999,2.085327141,5.958672961,2.856661808,1800.236042,-348.8392058,1797.851641,-349.7012401,1799.216191,-349.8024163,1480.84393,-349.4125569,42927.25038,2699.062887,2698.463953,2.576561331,7.718783197,2.322323279,501.0099099,53.48714848,33.89880947,5.983608359,8.528511451,6.572689446,8.531069198,6.574846535,11.05978719,7.771005576,23.8627061,17.93816848,82.00028042,5.171510381,0.583737937,19.2593663,1.4825505,999.7713668,-500.933325,1649.54666,-450.3126439,1600.164924,-452.5692396,1599.591362,-450.3622847,1501.126154,-449.601191,1501.007273,-451.9578728,11.04941747,4.261807641,7.745756082,2.952044137,32.03585402,-400.2920204,30.87955579,-400.4328256,29.00237203,-399.9225234,29.03554007,-399.412426,24.99841523,-397.5033058,21.00589621,-399.1265934,23.04140196,-399.1917109,21.04717276,-399.9713329,29.94707297,-399.3681345
2/11/2016 21:00,8.201735919,10.84185286,3.933322931,37.17717193,69.06043274,10.8335964,1.256841925,14.3302647,2.323856985,112.1859152,9.023707276,8.239999771,1.483020682,10.74177341,7.742979065,14.0350035,31.05993336,13.62433626,1.912473589,6.560208196,2.637556745,1798.868973,-349.7170044,1797.825355,-350.1068169,1799.926431,-348.9952249,1487.087792,-349.9172907,42963.19866,2703.146763,2705.559546,2.498924995,8.125757605,2.637658485,482.4184554,51.68127728,33.7210841,6.591310717,9.032639506,7.218016476,9.028388962,7.206335362,11.13423444,7.630240929,23.1957976,17.21763827,85.32038792,5.166703327,0.575820662,19.54568576,1.43691194,1000.774722,-500.2479208,1650.988386,-449.9840968,1600.017923,-449.7130179,1596.048056,-450.6712669,1500.194619,-449.3971482,1500.362873,-450.2717836,10.71740581,4.244777343,8.422337693,2.861032798,32.03033889,-399.7652875,30.90504452,-399.7512407,29.01081736,-400.0465872,29.07570098,-400.2968133,25.01143856,-398.7766871,20.94703314,-400.0644515,23.00381587,-399.3700044,20.96851616,-400.1138937,30.03123456,-399.087347
2/11/2016 22:00,8.255836354,10.2952123,2.472497434,38.28239005,65.13813926,11.00482868,1.641014844,14.54503118,2.621247541,113.0605836,9.023599511,8.236499803,1.518644434,10.45024699,7.434746046,14.62915816,32.33535563,13.64277976,2.181780513,6.821696925,2.999388027,1799.942042,-350.3732641,1800.31163,-349.8880777,1799.136268,-350.2705492,1469.498934,-349.7483748,39813.05319,2898.143798,2900.7834,2.559005534,8.00576419,2.604963693,513.8944469,54.3332424,35.49738139,6.666116508,10.37875057,7.729683204,10.35328631,7.712947191,11.07041616,7.518901862,22.89748673,17.21511439,85.1636926,5.212064628,0.609980091,19.75863712,1.475631687,999.3379574,-500.0082241,1648.563182,-449.9269529,1599.422896,-449.7581298,1606.369742,-450.2958023,1499.267709,-450.9999152,1499.07064,-451.0735372,10.58102994,4.975449686,9.29571337,3.806158342,32.01444656,-396.4224006,30.93125393,-400.2235291,29.03125064,-400.2195487,29.02738282,-399.6427108,24.98106854,-383.0898451,20.98887454,-364.4376204,22.98003094,-396.7192946,20.98925361,-399.8298717,29.99517341,-398.5430682
2/11/2016 23:00,9.164454528,9.778716147,5.571033447,36.85145398,64.80842124,10.60251601,1.486398823,16.04016227,2.609005077,121.8511231,8.840925398,8.210000038,1.489474351,11.82034485,7.562351332,15.15106025,29.18374269,12.17885388,1.547930693,7.256901638,2.874070085,1800.553673,-351.2570313,1799.574337,-350.7313454,1801.21393,-350.6509899,1474.261331,-350.032025,41505.81817,2898.722856,2896.992745,2.598254496,7.931594917,2.52423503,512.2494718,54.17864388,35.19736832,6.558605016,10.3366018,7.698932618,10.33676148,7.700072887,11.22344336,7.429439604,23.11262972,16.98651712,85.50670275,5.137991311,0.625612667,20.67381076,1.419054712,999.9503637,-500.0033139,1650.234387,-450.2070915,1600.567929,-450.0044871,1590.583925,-449.7764941,1500.149141,-450.2575825,1500.186736,-449.4851355,9.502657941,4.215370908,9.454589279,3.414069039,31.99866345,-403.6367768,30.97384442,-400.0726871,29.00749684,-399.993552,28.98365543,-400.2650303,24.99897446,-415.2953107,21.03420916,-378.0195423,23.01431281,-403.2205645,20.99520429,-399.8119455,29.98812399,-401.3742034
2/12/2016 0:00,9.200441671,10.3916099,5.848052557,36.12250361,67.68786087,10.51783602,1.299376257,16.23795228,2.390121202,125.8075732,7.989407198,8.008333323,1.499084016,11.30755302,7.25788468,14.20847488,30.10902613,12.32612197,1.537325884,7.44412938,2.627604145,1800.310979,-349.7560033,1802.038767,-349.7628834,1801.220587,-350.1795673,1465.496755,-349.9607287,42531.19216,2899.661118,2902.346974,2.640287687,7.849759408,2.460531171,495.0426149,53.60503978,35.26003921,6.496510156,10.01432487,7.461881129,10.03425214,7.468742023,11.29610992,7.377916203,23.16311291,17.07528018,85.34061402,5.094524671,0.626704302,20.84485241,1.410237646,1000.306947,-500.2636141,1649.883784,-450.0804062,1599.666922,-450.1220677,1602.119942,-449.6686495,1499.504154,-450.0294805,1500.088124,-449.6671073,9.987091395,4.160838371,9.021857322,2.973298081,32.03511494,-400.3304091,30.98243109,-400.009465,28.96906842,-400.0659334,28.91257475,-399.6236583,25.02476098,-396.7251501,20.92345285,-393.9150659,22.96321982,-397.7026714,20.93778931,-399.7257525,29.95081797,-399.5381287
2/12/2016 1:00,9.241943876,10.42767274,5.677997371,35.72728873,66.3664786,10.42705335,1.16526203,16.17333665,2.298789049,120.6031242,8.074351087,7.659999847,1.462874635,11.56236935,7.229199011,13.85150639,29.29781645,12.19838328,1.387097456,7.370457863,2.51044925,1800.918003,-349.9355218,1799.609809,-350.3693741,1800.552949,-350.4465486,1464.859268,-350.5424576,43702.19904,2898.131639,2900.846743,2.732614534,7.570291003,2.219417149,502.6011938,53.20601379,34.19847953,6.064811558,9.253619422,6.882123838,9.254049682,6.89286313,11.30388484,7.391019211,23.29644617,17.13553829,84.47780478,4.972764017,0.616322666,20.93078995,1.342915207,1000.283919,-499.5585801,1649.818588,-450.1645409,1600.175068,-450.1351699,1605.248043,-449.8278752,1501.234285,-448.7281394,1501.519008,-450.0020196,9.679902741,3.737173989,8.771940833,2.711592645,31.99391509,-400.7337344,31.03724493,-400.0814927,29.04019474,-399.474727,28.99350233,-399.8874242,24.98494013,-399.2554279,22.03837504,-401.5918366,23.00703706,-400.6412427,21.04327389,-399.9705037,30.06543186,-399.4594108
2/12/2016 2:00,8.866239578,10.71260416,4.945401724,36.17475651,69.26384381,10.52067437,1.069068687,15.21592843,2.25467692,120.241221,8.49299696,7.659999847,1.452444946,11.34297888,7.165857466,13.54465479,29.7663523,12.95217167,1.615247135,7.02869225,2.678205979,1801.029122,-349.7530454,1800.42543,-349.3618949,1797.354367,-349.2884349,1466.741953,-349.4038118,43847.47975,2897.927862,2898.571016,2.663198336,7.765059591,2.415201007,506.5384509,54.5989555,34.21341212,6.432159303,9.95127196,7.408110203,9.955080774,7.406019076,11.32161182,7.404958995,23.21014159,17.22391471,86.25657123,4.867980611,0.603359395,20.83551213,1.304063665,999.2069579,-500.2629039,1649.657632,-449.775115,1599.856861,-449.9796894,1600.728602,-450.1334104,1584.603678,-410.19809,1584.131654,-409.5309894,10.05965431,3.627269815,8.665770422,2.750931192,31.94573386,-400.2113382,30.95391433,-399.6455739,28.95085077,-400.1606064,28.98079636,-399.2617302,25.02495085,-395.9369139,23.05133018,-375.7113858,22.14398748,-398.6887532,20.08192327,-400.1766504,28.19607258,-400.6042964
2/12/2016 3:00,8.648075738,10.54866063,4.572398568,37.08101692,70.29334816,10.4059,1.105819195,16.09372258,2.275293906,128.2475114,9.133491974,7.641666532,1.461504796,11.15554252,7.126875005,13.60639641,30.40054277,12.60698404,1.545772014,7.326019552,2.597666418,1799.913137,-350.1119377,1799.860244,-350.1414805,1801.895365,-349.8686791,1458.603096,-350.1978386,43901.02267,2901.073813,2899.9803,2.606014137,7.878204824,2.566423095,499.8507613,54.09504898,34.8291029,6.688134869,10.22695081,7.634592968,10.23502062,7.638375084,11.17416653,7.296427894,22.70301396,16.88755078,87.17488476,4.835671688,0.617464696,20.87360244,1.310052523,1000.100464,-500.091019,1650.500329,-450.0238528,1600.164811,-449.7060239,1595.293079,-450.0646432,1600.348653,-398.1611977,1600.159989,-400.1585313,9.745754852,3.746112588,8.943211887,2.722872065,31.89934323,-400.4114235,30.90288399,-399.4338024,30.60018405,-400.1465735,28.97661815,-400.4531769,24.96158943,-394.1493972,22.96753512,-375.9371795,21.95609128,-398.2481123,20.03389069,-399.9480694,28.00167178,-399.247015
2/12/2016 4:00,9.01892292,10.41560861,4.915906516,36.56981336,68.79361284,10.55927434,1.268867447,15.65224949,2.349833196,135.3779948,11.49072227,7.639999866,1.45786824,11.47571935,7.070066557,14.02093972,29.79614007,12.21666077,1.467048795,7.483226695,2.614329914,1800.975289,-350.4280343,1801.211966,-350.3182273,1798.972743,-350.9822745,1444.076634,-349.7102628,45578.85506,2898.784071,2901.610324,2.626118535,7.716544292,2.511573815,499.5579236,53.5844907,35.09706026,6.595690547,10.007217,7.510391263,10.03050042,7.517360159,11.17999071,7.357003482,22.70117278,16.92723157,86.89282533,4.820117336,0.626331129,20.78860241,1.307044808,1000.232715,-500.0737364,1650.584787,-450.0750038,1600.526256,-449.1518647,1597.188953,-449.642699,1598.726494,-400.3346619,1598.778466,-399.1583216,9.667741462,3.921501004,9.002398331,2.75199517,32.00847741,-400.3157146,30.93570946,-400.2917974,30.93990827,-400.3056496,28.99341527,-400.4084838,25.02463662,-407.4725856,23.0351163,-385.6492046,21.98785512,-398.4973006,20.01069603,-400.0639448,27.98045278,-399.1276868
2/12/2016 5:00,8.672425063,10.42338803,5.615990059,37.34425059,68.69688231,10.6837994,1.270880987,15.54196678,2.322969149,145.0842607,12.04677313,7.64916654,1.452793094,10.70820848,7.511473408,13.7867601,31.25941381,12.28273312,1.563307748,8.022831437,2.491575229,1801.712883,-349.5705342,1799.842256,-349.6450834,1800.522057,-348.7683447,1434.300841,-349.338949,50550.80578,2899.353897,2901.937723,2.651945568,7.654867417,2.462166517,500.2115844,54.15036033,34.7956082,6.529531583,9.879469707,7.436563883,9.891743297,7.435462226,11.09781046,7.408206685,22.81519426,17.12988484,86.34870285,4.810872558,0.633800576,20.67825523,1.328695278,999.7227032,-499.973862,1649.842484,-450.0336517,1600.403515,-449.9282472,1605.042665,-450.8339807,1599.459934,-400.8542536,1600.132101,-400.1929911,9.562849485,3.703221745,10.22158454,2.49039582,32.0035095,-399.547014,30.97415858,-399.8674428,30.9208826,-400.822906,29.01697437,-399.888444,24.99384111,-404.8632411,22.95286625,-409.9938037,21.99397502,-405.6534562,19.98950516,-400.4516001,27.9897958,-400.9996662
2/12/2016 6:00,6.770713156,10.6794305,3.352340178,40.29791461,70.31266293,10.86793265,1.288676745,15.48710032,2.235477061,144.7731826,11.68080206,7.75,1.491437096,9.918176618,7.620523745,13.49117032,32.82256888,13.20187738,1.954848341,8.304422441,2.387419034,1797.524173,-349.1363568,1799.945382,-349.891405,1801.576823,-349.2167177,1433.217258,-349.5043903,49935.94622,2897.850667,2901.10815,2.573755621,7.705943338,2.585953828,500.4023646,53.01121298,34.81789595,6.6556132,10.07313156,7.580336373,10.06012586,7.588824691,10.95310938,7.414273754,22.96294873,17.14920931,87.4349895,4.755245235,0.609866926,20.75089409,1.265814097,1000.217061,-500.1044059,1648.959895,-450.3154705,1599.040305,-450.0839094,1604.189651,-450.3869401,1601.476366,-398.8990434,1601.263957,-399.8645816,10.67366887,3.894045023,10.36741164,2.433016439,31.93840892,-400.2753696,30.96934683,-399.9295157,31.01526532,-400.0934165,29.02829432,-400.4340794,24.99325791,-395.919672,22.97719248,-394.0415662,21.96698593,-399.6846049,20.00626792,-399.853776,28.00960066,-399.3878674
2/12/2016 7:00,7.385929015,10.42574398,3.869084561,39.53064158,67.50493641,10.98727157,1.543553531,15.13496722,2.434037539,147.8489347,10.98338148,7.943333297,1.541170669,11.06963294,7.24217866,14.40175316,30.92832208,12.56458313,1.7847369,8.099215879,2.579360906,1799.679236,-350.2366848,1800.216031,-350.2080539,1797.677881,-350.499776,1430.791037,-350.2119265,49977.76079,2900.526039,2899.315813,2.58816155,7.779791369,2.565920834,500.5028932,54.84771793,34.84290262,6.641017641,9.999327201,7.56080463,9.99336345,7.56327979,10.99796406,7.37573444,21.79555642,16.42699248,87.96990501,4.795144504,0.58900406,20.67092882,1.2398672,1000.479673,-500.1842852,1650.904202,-449.8944673,1600.324775,-449.3185676,1598.261508,-450.6168342,1599.499961,-398.8707271,1599.326894,-401.1155009,9.518802261,4.213013896,10.25443457,2.745610161,31.90643923,-399.2912922,30.96170986,-399.3347227,30.97435579,-398.7496858,28.98188642,-399.8445205,24.970556,-402.3308847,23.03175435,-402.743006,21.95010622,-398.5910435,19.99813241,-400.0007399,27.99101917,-400.1504866
2/12/2016 8:00,8.97539664,9.931111943,5.754871127,36.93292638,64.46025807,10.56829779,1.499817798,16.89643778,2.456795486,134.4589068,10.95511928,8.039999962,1.555399571,11.67647793,7.126754174,14.53660005,29.56847832,11.58591383,1.445496274,8.17495939,2.697094829,1800.587823,-349.789049,1802.371995,-350.2061971,1798.339447,-350.2184824,1430.143279,-349.5976019,46714.19228,2904.668494,2900.843332,2.681243434,7.59504827,2.30063582,502.5826397,53.73451236,34.01902007,6.168564688,9.3263224,7.040655586,9.326516327,7.053104647,11.16439567,7.35257606,22.07320598,16.58448531,86.3470274,4.790645615,0.611565091,21.09881076,1.240645583,1000.855405,-499.1848245,1603.180086,-450.8481479,1553.773553,-451.0223473,1548.177136,-449.8374448,1549.744931,-401.4085076,1550.358568,-399.8586645,8.787711272,4.095200279,10.70207458,2.933254062,31.89684969,-400.9946753,30.99748014,-400.6778034,31.06994818,-401.6308214,29.0376544,-399.9143604,25.03300935,-395.2621408,22.95356762,-385.15452,21.914062,-399.1739526,19.99902816,-400.2141924,28.02729538,-400.1871294
2/12/2016 9:00,9.971359139,9.942335213,6.095499398,34.76548205,69.28418513,10.5522465,1.333390918,16.10520685,2.204450065,123.9329012,11.34115008,8.039999962,1.549653015,11.74773338,6.900972317,13.92101305,29.24647996,11.16388019,1.142428876,8.062311813,2.430338474,1801.878769,-350.1386448,1800.189989,-349.6505002,1802.852622,-349.0403121,1433.178209,-350.1152049,45360.27497,2897.331926,2895.533434,2.621993597,7.488002939,2.394690277,500.1383868,53.22594595,35.17396382,6.278862574,9.503370972,7.167268456,9.494321516,7.169493325,11.22496524,7.360750836,22.51631258,16.62632887,88.23438869,4.650179566,0.540235807,20.89440105,1.107920577,999.8828478,-500.0038972,1597.224677,-450.2066744,1548.018733,-448.5616576,1550.800937,-449.9782179,1550.767336,-398.714778,1550.327963,-399.5233216,8.865683018,3.883690743,9.939074964,2.710905944,31.88690162,-400.0993902,30.92426716,-399.4173391,31.02279098,-399.716677,28.91210998,-400.0998698,24.96701944,-401.8313074,22.95035774,-403.6688065,21.99006323,-400.8205475,20.0249758,-400.2760162,28.0575754,-399.9112663
2/12/2016 10:00,9.517343067,10.06324463,5.279596052,35.46977672,71.71329338,10.66773851,1.339612444,15.42169035,2.180618694,134.4072612,11.98813218,7.914999894,1.53000831,11.37463924,6.965939824,13.87482791,30.10644136,11.91052715,1.381318007,7.559743372,2.391535849,1800.48909,-350.511121,1800.129374,-349.4573834,1798.980365,-350.4370741,1438.862399,-349.3551546,46016.00066,2901.581222,2897.444808,2.524017633,7.83549918,2.642403899,498.5311193,52.52923257,34.44513286,6.669474033,10.11191464,7.604305972,10.10641973,7.599891519,10.9074259,7.507323993,22.42224496,16.70811324,88.96216087,4.674299836,0.551181144,20.69374131,1.141546577,999.7847823,-499.8527357,1600.007272,-450.0304701,1548.708093,-451.5288477,1541.057243,-450.2593214,1548.416336,-401.9610788,1548.794988,-400.0380274,9.116956544,3.963184692,9.543778448,2.56199356,32.01146932,-398.7480857,30.98926231,-399.4953195,31.05819862,-400.3224512,28.95137453,-400.2656839,25.02356493,-403.2424733,23.00347076,-402.5770659,22.01420329,-401.7707388,19.95815303,-399.8574515,27.989751,-400.7851546
2/12/2016 11:00,9.284040886,10.08027309,5.579804008,36.20251671,68.59679865,10.79326398,1.478928643,15.43981207,2.31761593,138.714061,12.05695378,7.739999771,1.53949179,11.4658237,7.159607562,14.3112435,29.89872676,11.85118174,1.483200295,7.704648146,2.544128011,1800.346549,-349.686806,1800.245663,-350.8285143,1799.301663,-350.3500613,1438.237039,-350.4249939,46279.00912,2902.628511,2901.331338,2.754859916,7.717339293,2.350303683,501.9531252,52.92887289,34.26003941,6.474757407,9.931500415,7.371835864,9.94467528,7.389035119,11.18535932,7.284406249,22.77730037,16.93518036,87.8726472,4.753738477,0.551466213,20.58429689,1.182483739,1000.096346,-499.9155512,1599.62099,-449.3401992,1549.330959,-449.6863661,1551.126437,-449.5308477,1457.685309,-398.1742718,1458.215525,-398.5394359,8.998604292,4.281476624,10.12742747,2.905621296,31.9922598,-400.099842,30.96176696,-399.8811367,30.96296997,-400.1069632,28.99584244,-400.0872113,24.94057497,-399.865356,22.95994285,-399.4949461,22.02489928,-398.5832852,19.99204945,-399.9336481,27.96532314,-399.3007045
2/12/2016 12:00,9.034398942,10.23852991,5.600730402,36.71969522,69.52557084,10.60068214,1.228763238,15.85132267,2.142455482,133.6146523,12.38305265,7.739999771,1.558726372,11.23047511,7.004438596,13.87490128,30.39057612,12.01978736,1.46344928,7.732435189,2.452352473,1798.278476,-350.4825192,1799.588026,-349.8086785,1799.754911,-350.3703377,1447.743196,-349.8363516,45638.06638,2903.661968,2900.252838,3.015327647,7.74018336,2.057635047,499.5347388,52.81039057,33.93457497,6.204443844,9.613958613,7.058185456,9.608902861,7.060270292,11.3519659,6.981682277,23.29019589,17.1987929,87.57925549,4.720983218,0.514499675,20.88995658,1.126566923,1000.128024,-500.0944484,1599.635943,-449.4767775,1550.04568,-447.8903044,1560.330331,-450.1931051,1449.144704,-401.1929496,1448.509748,-399.0676596,9.13795023,3.805149237,9.898384672,2.465639563,31.95744172,-400.4136617,30.99757294,-400.0830204,30.98266428,-400.10098,28.96346124,-400.7867464,25.02475843,-396.826342,22.92465369,-393.4147673,22.00855463,-401.7515626,20.03926238,-400.2783544,27.98564062,-400.1627399
2/12/2016 13:00,7.84297351,10.33596107,4.015677,38.97206987,70.34473547,10.72235318,0.987532291,14.86697404,2.098494543,127.2647035,13.01557106,7.739999771,1.550153803,10.39769717,6.993381994,13.28103511,32.14811081,12.78679783,1.650909567,7.719807072,2.393525575,1796.776084,-350.8494604,1800.298197,-349.4348032,1798.935421,-350.8249568,1456.638036,-349.8483282,44915.12311,2899.475475,2898.796424,2.969254817,7.943025576,2.113267279,500.2203388,52.6676795,34.02297901,6.274829048,9.813342777,7.169705491,9.818656055,7.159852707,11.43587705,6.839276306,23.91783927,17.71719179,86.22549766,4.997996935,0.515243418,21.30138019,1.244318243,1000.40277,-499.9264113,1600.566303,-450.0120368,1550.475687,-450.219094,1543.263194,-450.6776461,1448.458656,-402.0306226,1448.616606,-401.3273938,10.38497015,3.557838692,9.895659068,2.366819825,31.91295175,-399.1361407,31.01145691,-400.0695918,31.01655323,-400.4734877,29.0349717,-399.9481265,24.99115319,-402.7079937,23.00327508,-406.5887874,22.00671773,-402.3681802,20.00632803,-399.872659,27.96994702,-399.8936856
2/12/2016 14:00,6.875002829,10.31761218,2.979282981,40.71297717,70.51605891,10.72532223,0.93795249,15.00815617,2.072056443,128.1873242,12.99660595,7.709999802,1.562290936,9.910676266,6.570252507,12.5283293,31.49357684,13.40879052,1.812599558,7.641875688,2.41187901,1796.371819,-349.8602361,1799.62088,-350.3736856,1798.57654,-349.9550431,1440.856517,-350.8053343,44528.00338,2901.690727,2899.299421,2.929183199,8.081430559,2.138868294,500.4783856,52.1775988,33.97134323,6.265137073,9.833275966,7.137741404,9.848712709,7.131680132,11.55061851,7.048229477,23.27048209,17.42617002,85.97027008,5.171869629,0.509099209,21.24783856,1.272198314,1000.382289,-499.6100403,1598.746545,-450.1375807,1549.861704,-448.672051,1548.762644,-449.0207815,1451.991947,-397.9180799,1451.29711,-399.3525781,10.77524809,3.470768936,9.903231505,2.453245838,31.98720851,-399.9672008,30.97969344,-400.4643169,30.99766611,-399.6854917,28.99260444,-400.2487447,25.0251271,-398.4131604,22.96310125,-400.0707824,21.97568416,-399.0219156,19.96428259,-399.8432366,27.97943611,-400.5234301
2/12/2016 15:00,6.980836476,10.56008071,2.225063517,40.8947713,67.61107117,10.75464654,0.915213589,14.47305606,2.242463178,126.2329832,13.01156436,7.679999828,1.540848526,10.13691237,7.122247644,12.8289511,32.38939373,14.00381916,2.055771057,7.339158809,2.556154634,1795.967553,-347.2083372,1803.250118,-349.5810435,1797.637595,-348.390487,1431.5484,-350.629718,45236.63973,2897.595434,2898.357354,2.801933913,8.206202097,2.217194495,501.4180617,53.10638566,33.76243734,6.212432447,9.768860159,7.111865595,9.765498656,7.098641587,11.50783622,7.363012524,23.33313748,17.50931818,83.45266064,5.444679618,0.539334891,21.10763019,1.460415583,999.9143932,-500.0005621,1599.999643,-449.857415,1550.510195,-450.221348,1550.011251,-450.1435564,1458.18929,-398.3443982,1457.747457,-400.16534,11.23963322,3.633529741,9.705273175,2.554868828,31.99886691,-399.4152213,30.92915684,-399.8246058,30.93758538,-399.8994786,29.03876558,-399.6938125,24.96877221,-401.2663138,23.01506985,-400.3474305,22.04184118,-400.0249075,20.04438615,-400.2011878,27.94925725,-400.175367
